asset_id,名称,asset_type,category,source_batch,candidate_status,runtime_lifecycle,consumer,applicability,runtime_applicability,supported_products,supported_display_contracts,required_inputs,use_when,avoid_when,not_when,gold_fixture_refs,valid_until,superseded_by,能力边界摘要,真源路径,source_sha256
F-STORE-MANAGER-001,终端店长/门店经营者角色,industry_role_template,F,batch_3_cdf,review_candidate,review_candidate,,,,,,,,,,CDF-V23；CDF-V24,,,总部品牌价值或设计决策者；未经输入的顾客故事、销量、库存和活动；实际操作人的私人家庭履历；其他门店的第一人称经验；全国品牌承诺；未经确认的商品开发理由；顾客隐私和人物画像,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
F-SYMBOL-001,商品/栏目/服务仪式符号模板,industry_role_template,F,batch_3_cdf,review_candidate,review_candidate,,,,,,,,,,CDF-V25,,,真人经历、情绪与第一人称人生；未经确认的品牌事实；自动发布账号或系统权限；跨品牌共享的万能符号；虚构商品事实；把栏目名当品牌相关性的唯一证明；用拟人化冒充真人或顾客关系,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-ACTUALITY-001,媒体实际性诚实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V16；BE-V07；BE-V30,,,把概念图、合成图、摆拍或用户上传素材推定为真实抓拍、已执行或已获全部授权。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-APP-001,对外内容与对内陈列应用边界,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V15；BE-V06；H-V02,,,把 P5 内容画面直接当作门店陈列执行方案、巡检结论或现场证据。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-AUTH-001,账号与发布账号操作授权,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V01,,,未授权账号仍可生成、读取或导出品牌内容；或把多人共享岗位账号当作自然人登录身份。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-BRAND-001,品牌实质相关,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V15；BE-V12；H-V07,,,由某账号发布即自证品牌相关；删除品牌名后内容可原封不动套给任何品牌。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-CTA-001,商业动作与事实声明分别约束,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V10,,,有到店 CTA 就强迫写价格库存；或承诺不存在的链接、支付、预约、实时库存和活动。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-FACT-001,品牌与商品事实忠实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V03；AB-V06；AB-V11；H-V04,,,编造成分、工艺、功能、销量、测试、品牌动机，或用旧文案覆盖当前商品资料。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-GAIN-001,有效增益而非复述,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V07,,,仅改写措辞、同义扩写或堆叠形容词，虽无事实错误但没有新增价值。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-HARDNESS-001,领域知识硬度表达正确,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V01；AB-V02；AB-V07；CDF-V11；H-V08,,,把“羊毛保暖”“短款显高”“秋天大地色”等条件或审美判断写成普遍真理。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-MAKE-001,当前制作条件下可用或可制作,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V14；BE-V16；BE-V18；BE-V19,,,一人一手机方案暗含摄影师、轨道、复杂灯光或多场景；主方案不可执行，只在末尾让用户自行简化。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-OPERATING-001,人工经营输入忠实且不做真值裁决,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V05,,,擅自改数、扩大到其他门店/时间，或建立来源排名、新鲜度评分和交易真值判断。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-OUTPUT-001,只向用户交付完整成品,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V09,,,向用户展示提示词、规则名、分数、主张标签、隐藏推理或后台运行报告；或只给提纲而非要求的完整成品。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-PEOPLE-001,不以身体、年龄、家庭、职业或城市标签制造绝对判断,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V07；CDF-V03；CDF-V04；CDF-V06,,,“梨形都该穿 A 型”“当妈只能牺牲精致”“某城市女性都怎样”等绝对或歧视性结论。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-PREMISE-001,用户承重前提忠实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V19；CDF-V20；H-V04,,,为了戏剧性新增人物、改变争吵或购买结果、篡改时间地点数量，或把演绎冒充真实记录。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-ROLE-001,发布账号与内容角色表达位置匹配,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V23；CDF-V24；H-V06,,,总部角色冒充门店亲历、门店角色冒充总部设计决定，或只换账号名而内容资格不变。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-ROUTE-001,一个独立成品只执行一个主要产品合同,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V15；H-V03,,,同一成品同时执行两套完整产品合同，或用 supporting_content_products 掩盖主要任务不清。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-TASK-001,主要产品价值必须完整兑现,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V15；H-V03,,,只完成口播、分镜、故事或商品曝光，却没有完成主产品价值。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-TEMPLATE-001,明显模板化与 AI 口水化必须后台改写,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V22；CDF-V25；BE-V12,,,“不是……而是……”套用、强行升华、所有品牌同一慢镜头/滤镜/句式，或用禁词表假装真人。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-GLOBAL-TENANT-001,租户、品牌与工作区隔离,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V01,,,品牌 A 任务调用品牌 B 商品、其他工作区正文、私人素材或账号连续前情。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-MAT-BRAND-001,跨多篇去标识品牌可识别度,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,,,,把单篇是否无 Logo 可识别当作首期阻断，或把固定滤镜等同品牌识别。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-MAT-CONTINUITY-001,账号与系列连续但不重复,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,,,,把连续性做成同一模板反复使用，或把未确认生成细节循环升级为账号/人物事实。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-MAT-VISUAL-001,跨期视觉母语稳定度,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,,,,把动作对位、慢镜头、低饱和或某种黄金拍法复制为视觉母语。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-ACCOUNT-001,换发布账号/内容角色反事实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V23；CDF-V24,,,只换账号名和语气，或让总部冒充门店亲历、门店冒充总部权威。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-BRAND-001,换品牌反事实敏感性,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V13；BE-V04,,,只换品牌名、Logo、片尾和滤镜，主体内容无需变化。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-DISTRIBUTION-001,统一/本地化/混合分发策略检查,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V18,,,把统一稿冒充门店独立人格，或要求总部/区域/门店永远不得复用。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-EVENT-001,导出不等于采用或系列更新,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V15,,,导出即采用、导出即记忆、导出后自动允许公开承接。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-FEEDBACK-001,缺少发布反馈不得门控或判负,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V16,,,建立反馈债务、管理员放行、阻断下一任务，或把缺失反馈当失败。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-P5-ACTUALITY-001,P5 切换媒体实际性检查,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V16；BE-V07；BE-V30,,,为概念方案新建第二套 P5，或把合成/概念图标成实拍。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-P5-DISPLAY-001,P5 切换对内陈列检查,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V15；BE-V06,,,把 P5 成品直接转成执行方案、已执行状态或巡检证据。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-P5-NOPRODUCT-001,P5 移除真实商品检查,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V02,,,继续凭空生成商品、用通用审美图替代，或输出无商品 P5。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-P5-NOVISUAL-001,P5 移除视觉承重检查,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V14；BE-V05,,,因存在造型词或口播仍保留 P5 标签。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-PREMISE-001,换创作权限与前提不变量,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V19；CDF-V20,,,两种权限输出无差异，或 enriched 改写承重前提，或 dramatized 冒充真实记录。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-PRODUCT-001,换商品反事实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V13；BE-V03,,,只换商品名、颜色或字幕，专业判断和承重画面保持不变。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-REGION-001,换地域反事实,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V08；CDF-V18,,,城市名、方言、地标变化，核心处境和回应完全相同。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-OFF-UPGRADE-001,生成、采用或高表现不得自动升级知识,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V17,,,高播放即真理、用户采用即事实、系统派生循环写回 KnowledgeStatement/PolicyRule。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P1-CHOICE-001,P1 必须形成条件性选择结果,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V10；CDF-V09,,,只介绍商品、只说因人而异、自信最重要，或没有任何可执行判断。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P1-PRODUCTROLE-001,P1 商品不能劫持选择任务,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,H-V11,,,无论输入都推荐同一品牌商品，或为了固定格式虚构替代款。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P1-USERFACT-001,P1 不创造用户事实或必然效果,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V04；AB-V05；AB-V07；AB-V08,,,根据弱种子补造精确身高体重、职业、家庭结构、天气、预算或穿着效果。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P2-ANCHOR-001,P2 必须保留真实商品专属锚点,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V11；AB-V17,,,用面料百科、品类常识或通用卖点冒充品牌商品解释。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P2-INTENT-001,品牌确认理由与系统专业解释分离,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V11；CDF-V12；H-V12,,,把通用推断冒充设计师原意、研发故事或品牌决策；或因无理由而退化为参数朗读。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P2-LINE-001,P2 单一商品认知主线与诚实取舍,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V11；CDF-V12,,,资料朗读、卖点堆砌、固定劝退段、多个互不相关问题拼盘，或只讲优点不讲取舍。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P3-NOFORCE-001,P3 不强制故事、商品、CTA 或圆满结论,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V16；CDF-V22；H-V13,,,自动解决夫妻/育儿矛盾、硬接商品/CTA、制造更大冲突，或把每篇做成故事反转。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P3-PERSONA-001,P3 每篇完成一次人格或关系增量,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V15；CDF-V16,,,只有情绪词、万能人生道理或品牌口号，没有任何可识别的账号反应。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P3-SPECIFICITY-001,P3 品牌与账号位置必须结构性参与,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V15；CDF-V23；CDF-V24,,,通用鸡汤挂账号名自我过门；总部账号和门店账号只换称谓，主体不变。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P4-DYNAMIC-001,P4 动态现实断言按时间锚点触发,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V08；CDF-V18；H-V14,,,编造当地天气、路线、顾客、门店活动或库存；或把所有本地生活内容都做成实时核验流程。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P4-LOCALITY-001,P4 本地语境必须实质改变内容,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V08；CDF-V18；CDF-V24,,,只换地名、方言、地标、片尾地址，正文和服务姿态完全不变。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P4-RELATION-001,P4 必须形成在地关系回报,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,CDF-V17；CDF-V18,,,总部稿加城市名、客服式回答、只有地址和促销，或没有任何关系回报。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P5-BOUNDARY-001,P5 与经营陈列及媒体实际性保持边界,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V15；AB-V16；BE-V06；BE-V07,,,把内容画面当执行方案、把概念图当实拍、或为概念和实拍另建两套 P5 产品。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P5-PRODUCT-001,P5 必须绑定真实品牌商品,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V02；AB-V12,,,凭空发明商品、使用通用审美素材替代真实商品，或建立无商品 P5 草稿状态。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P5-PROPOSITION-001,P5 每份只围绕一条可见造型命题,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V12；BE-V01；BE-V08,,,高级感、松弛感等抽象词直接充当命题，或拼成互不相关的搭配合集。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P5-RELATION-001,P5 商品关系按命题必要性组织,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,BE-V09,,,为了搭配完整度机械加入商品、三套穿法或购物清单。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
H-P5-VISUAL-001,P5 画面必须承担主要价值,evaluation_rule,H,batch_5_h,review_candidate,review_candidate,,,,,,,,,,AB-V14；CDF-V14；BE-V05；BE-V10,,,只剩口播、字幕或品牌观点仍判 P5；画面只是普通商品展示或装饰。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-TASK-001,陈列任务目的、区域与载体是三个正交维度,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,"{""scope"": ""零售经营陈列任务的基础分类与路由""}",,,DM01_wall_hanging_rail_execution,,,,,DM-V11；DM-V12,,,不得把“橱窗、模特、中岛、销售搭配、挂杆”列成同一层枚举；不得因共享商品与搭配知识而启动 P5。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-TASK-002,视觉陈列、销售连带与顾客穿搭不是同一成果,domain_knowledge,G,batch_6_display,review_candidate,review_candidate,,"{""scope"": ""零售经营陈列与穿搭成果的任务区分""}",,,DM01_wall_hanging_rail_execution,,,,,,,,不得用顾客穿搭清单替代墙面执行方案，也不得把空间陈列方案直接当作对外 P5 内容。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-TASK-003,执行建议、用户声明已执行与系统核验结果必须分开,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,"{""scope"": ""首期 DisplayArtifact 的现实口径""}",DM01 墙面挂杆任务,,DM01_wall_hanging_rail_execution,,,,,DM-V10,,,不得写成“系统已确认陈列合格”“总部已批准”“现场已经完成”；自然反馈不得改名为巡检缺陷或整改任务。,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
G-TASK-004,库存清单是本次选择范围，不是把商品全部挂满的命令,domain_knowledge,G,batch_6_display,review_candidate,active,display-merchandising / DM01,,DM01 墙面挂杆任务,,DM01_wall_hanging_rail_execution,,基于门店本次人工库存清单生成墙面挂杆执行方案,,用户明确要求的是库存清点或补货任务；或者品牌当前标准明确要求另一种展示密度,DM-GOLD-001；DM-NEAR-001；DM-V13,,,不得把库存数量机械等同上墙数量；不得为了“用完库存”破坏焦点、搭配区或拿取空间。；用户明确要求的是库存清点或补货任务；或者品牌当前标准明确要求另一种展示密度,首批领域数据库知识数据/第六批-G零售经营陈列知识与墙面挂杆闭环包-v0.1/15-双应用全库机器导入候选-v0.2.jsonl,f0aa764a4e78198eb141f39a7ac7af33c3fc5b9d364fa07a58f066f0741eec11
